Order_ID,Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Total_Sales,Discount_Percent,Discount_Amount,Final_Price,Payment_Method
ORD4830,2023-07-16,CUST1669,Regular,Medan,Sports,Sports Bottle,1,84.49,84.49,0,0.0,84.49,Credit Card
ORD5263,2023-07-17,CUST1523,Regular,Jakarta,Clothing,Jeans,1,86.81,86.81,0,0.0,86.81,Credit Card
ORD4208,2023-07-17,CUST2396,Regular,Semarang,Electronics,Smartwatch,3,634.14,1902.42,0,0.0,1902.42,Cash
ORD2363,2023-07-17,CUST2304,Premium,Jakarta,Sports,Sports Bottle,3,326.79,980.37,10,98.04,882.33,Debit Card
ORD3814,2023-07-17,CUST1025,Premium,Jakarta,Home & Living,Bedding Set,3,169.61,508.83,0,0.0,508.83,Credit Card
ORD4705,2023-07-17,CUST1172,Premium,Bandung,Home & Living,Coffee Maker,7,297.29,2081.03,0,0.0,2081.03,Credit Card
ORD4180,2023-07-17,CUST1809,Premium,Semarang,Sports,Dumbbells,1,777.43,777.43,5,38.87,738.56,Credit Card
ORD5066,2023-07-17,CUST1118,Regular,Bandung,Books,Magazine,1,27.8,27.8,0,0.0,27.8,Bank Transfer
ORD4291,2023-07-17,CUST1930,Premium,Makassar,Home & Living,Blender,7,229.99,1609.93,5,80.5,1529.43,Credit Card
ORD3079,2023-07-18,CUST2050,Premium,Bandung,Books,Magazine,4,24.06,96.24,5,4.81,91.43,Credit Card
ORD1831,2023-07-18,CUST1089,Regular,Medan,Electronics,Smartphone,3,1043.6,3130.8,0,0.0,3130.8,Credit Card
ORD2409,2023-07-18,CUST2063,Regular,Semarang,Home & Living,Blender,7,135.74,950.18,0,0.0,950.18,E-Wallet
ORD4784,2023-07-18,CUST1004,Premium,Makassar,Books,Business Book,6,19.53,117.18,10,11.72,105.46,Debit Card
ORD3482,2023-07-18,CUST2031,VIP,Makassar,Sports,Tennis Racket,9,190.84,1717.56,15,257.63,1459.93,Bank Transfer
ORD1738,2023-07-18,CUST2261,Premium,Makassar,Electronics,Laptop,3,84.78,254.34,10,25.43,228.91,Bank Transfer
ORD4968,2023-07-18,CUST2130,Regular,Medan,Books,Fiction Novel,3,23.06,69.18,0,0.0,69.18,Debit Card
ORD2690,2023-07-18,CUST1967,Regular,Semarang,Electronics,Smartphone,1,359.16,359.16,0,0.0,359.16,E-Wallet
ORD3193,2023-07-18,CUST1280,VIP,Makassar,Home & Living,Vacuum Cleaner,3,90.29,270.87,20,54.17,216.7,Bank Transfer
ORD2554,2023-07-18,CUST1562,Regular,Medan,Sports,Running Shoes,1,632.12,632.12,0,0.0,632.12,Credit Card
ORD2839,2023-07-19,CUST1629,Premium,Semarang,Sports,Running Shoes,1,722.28,722.28,5,36.11,686.17,Debit Card
ORD3667,2023-07-19,CUST1619,Regular,Surabaya,Electronics,Camera,4,832.39,3329.56,0,0.0,3329.56,Credit Card
ORD3751,2023-07-19,CUST1491,Premium,Jakarta,Electronics,Headphones,4,365.77,1463.08,0,0.0,1463.08,E-Wallet
ORD3483,2023-07-19,CUST2292,Premium,Bandung,Sports,Running Shoes,1,774.78,774.78,5,38.74,736.04,Bank Transfer
ORD3031,2023-07-19,CUST1432,Regular,Surabaya,Books,Biography,3,17.75,53.25,0,0.0,53.25,E-Wallet
ORD4604,2023-07-19,CUST2080,Regular,Surabaya,Books,Fiction Novel,1,42.09,42.09,0,0.0,42.09,E-Wallet
ORD4053,2023-07-19,CUST1377,Premium,Bandung,Home & Living,Vacuum Cleaner,1,99.06,99.06,5,4.95,94.11,E-Wallet
ORD2096,2023-07-19,CUST1449,Regular,Jakarta,Sports,Running Shoes,1,54.25,54.25,0,0.0,54.25,Credit Card
ORD4370,2023-07-19,CUST1815,Regular,Semarang,Books,Magazine,1,25.94,25.94,0,0.0,25.94,E-Wallet
ORD5004,2023-07-20,CUST2274,Premium,Medan,Sports,Running Shoes,1,679.72,679.72,10,67.97,611.75,Credit Card
ORD3251,2023-07-20,CUST1002,Regular,Makassar,Books,Magazine,7,11.53,80.71,0,0.0,80.71,E-Wallet
ORD3881,2023-07-20,CUST2370,Regular,Surabaya,Sports,Tennis Racket,6,82.64,495.84,0,0.0,495.84,Credit Card
ORD2734,2023-07-20,CUST1195,Regular,Surabaya,Clothing,Jeans,1,84.49,84.49,0,0.0,84.49,Credit Card
ORD4804,2023-07-20,CUST1774,Regular,Makassar,Clothing,T-Shirt,1,50.62,50.62,0,0.0,50.62,Bank Transfer
ORD4696,2023-07-20,CUST2274,Premium,Semarang,Home & Living,Bedding Set,10,237.42,2374.2,5,118.71,2255.49,Credit Card
ORD1622,2023-07-20,CUST2292,Regular,Jakarta,Clothing,Backpack,1,35.19,35.19,0,0.0,35.19,Debit Card
ORD3311,2023-07-21,CUST2024,Regular,Medan,Electronics,Headphones,7,652.6,4568.2,0,0.0,4568.2,E-Wallet
ORD4436,2023-07-21,CUST1782,VIP,Jakarta,Electronics,Headphones,1,976.78,976.78,20,195.36,781.42,Bank Transfer
ORD5256,2023-07-22,CUST2095,Premium,Surabaya,Clothing,Jeans,15,44.19,662.85,5,33.14,629.71,Debit Card
ORD5099,2023-07-22,CUST2238,VIP,Surabaya,Sports,Running Shoes,1,240.37,240.37,15,36.06,204.31,E-Wallet
ORD2807,2023-07-22,CUST2007,Regular,Medan,Home & Living,Cookware Set,1,142.24,142.24,0,0.0,142.24,Debit Card
ORD3222,2023-07-23,CUST1351,VIP,Surabaya,Clothing,Dress,1,46.34,46.34,15,6.95,39.39,Debit Card
ORD2347,2023-07-23,CUST1649,Regular,Semarang,Electronics,Camera,1,1018.55,1018.55,0,0.0,1018.55,E-Wallet
ORD2262,2023-07-23,CUST1387,Premium,Jakarta,Books,Magazine,1,41.31,41.31,10,4.13,37.18,E-Wallet
ORD2536,2023-07-23,CUST2005,Regular,Makassar,Electronics,Headphones,1,1292.88,1292.88,0,0.0,1292.88,Debit Card
ORD1835,2023-07-23,CUST1845,Regular,Bandung,Home & Living,Blender,3,239.22,717.66,0,0.0,717.66,Credit Card
ORD4455,2023-07-23,CUST1290,VIP,Medan,Electronics,Headphones,1,139.14,139.14,10,13.91,125.23,Credit Card
ORD3342,2023-07-23,CUST1895,VIP,Medan,Clothing,Sneakers,1,69.35,69.35,15,10.4,58.95,Bank Transfer
ORD2955,2023-07-23,CUST1772,Premium,Medan,Books,Self-Help Book,9,19.96,179.64,10,17.96,161.68,Bank Transfer
ORD2911,2023-07-24,CUST1166,Regular,Semarang,Sports,Yoga Mat,7,182.89,1280.23,0,0.0,1280.23,Debit Card
ORD2866,2023-07-24,CUST1478,Regular,Jakarta,Electronics,Smartphone,1,182.97,182.97,0,0.0,182.97,E-Wallet
ORD1836,2023-07-24,CUST1297,Regular,Semarang,Books,Business Book,7,12.94,90.58,0,0.0,90.58,Bank Transfer
ORD3285,2023-07-24,CUST1190,Regular,Makassar,Sports,Dumbbells,1,705.36,705.36,0,0.0,705.36,Debit Card
ORD4673,2023-07-24,CUST1122,Premium,Medan,Home & Living,Coffee Maker,1,45.91,45.91,10,4.59,41.32,E-Wallet
ORD1692,2023-07-24,CUST2272,Regular,Jakarta,Home & Living,Blender,3,233.38,700.14,0,0.0,700.14,Credit Card
ORD2795,2023-07-25,CUST1193,Regular,Makassar,Clothing,Jacket,1,148.06,148.06,0,0.0,148.06,Debit Card
ORD2015,2023-07-26,CUST1700,Regular,Jakarta,Books,Self-Help Book,9,40.77,366.93,0,0.0,366.93,Bank Transfer
ORD3602,2023-07-26,CUST2090,VIP,Medan,Sports,Dumbbells,4,606.48,2425.92,20,485.18,1940.74,Debit Card
ORD3107,2023-07-26,CUST2002,Premium,Surabaya,Clothing,Jeans,7,67.54,472.78,10,47.28,425.5,Credit Card
ORD1913,2023-07-26,CUST2108,Regular,Semarang,Home & Living,Cookware Set,3,161.92,485.76,0,0.0,485.76,Debit Card
ORD2143,2023-07-26,CUST1030,Regular,Surabaya,Clothing,Jacket,3,137.68,413.04,0,0.0,413.04,Debit Card
ORD4880,2023-07-26,CUST2411,VIP,Semarang,Electronics,Headphones,3,1453.01,4359.03,10,435.9,3923.13,Bank Transfer
ORD1586,2023-07-27,CUST2260,Premium,Surabaya,Sports,Tennis Racket,1,553.81,553.81,0,0.0,553.81,Debit Card
ORD3552,2023-07-27,CUST2084,Premium,Jakarta,Electronics,Camera,6,399.28,2395.68,5,119.78,2275.9,Bank Transfer
ORD3223,2023-07-27,CUST1337,VIP,Semarang,Home & Living,Bedding Set,1,54.9,54.9,15,8.23,46.67,Credit Card
ORD3888,2023-07-27,CUST2213,Regular,Surabaya,Clothing,T-Shirt,6,149.93,899.58,0,0.0,899.58,Debit Card
ORD1613,2023-07-27,CUST2359,Regular,Jakarta,Clothing,Sneakers,1,63.06,63.06,0,0.0,63.06,Credit Card
ORD2773,2023-07-27,CUST1346,Premium,Bandung,Home & Living,Cookware Set,10,158.5,1585.0,5,79.25,1505.75,E-Wallet
ORD2929,2023-07-27,CUST1004,Regular,Surabaya,Home & Living,Coffee Maker,1,209.59,209.59,0,0.0,209.59,Debit Card
ORD3898,2023-07-27,CUST1248,Regular,Medan,Sports,Tennis Racket,3,514.32,1542.96,0,0.0,1542.96,Debit Card
ORD1373,2023-07-27,CUST1169,Regular,Bandung,Clothing,Backpack,4,55.75,223.0,0,0.0,223.0,Debit Card
ORD2485,2023-07-28,CUST1291,Regular,Makassar,Clothing,Sneakers,1,46.12,46.12,0,0.0,46.12,Credit Card
ORD4695,2023-07-28,CUST1766,Regular,Surabaya,Home & Living,Coffee Maker,1,164.01,164.01,0,0.0,164.01,Debit Card
ORD3498,2023-07-28,CUST1440,Regular,Bandung,Sports,Yoga Mat,12,22.34,268.08,0,0.0,268.08,Credit Card
ORD3732,2023-07-28,CUST1606,Regular,Jakarta,Books,Cookbook,1,45.54,45.54,0,0.0,45.54,Credit Card
ORD3280,2023-07-28,CUST2065,Regular,Makassar,Books,Biography,1,39.53,39.53,0,0.0,39.53,Debit Card
ORD2992,2023-07-28,CUST1553,Regular,Surabaya,Sports,Tennis Racket,3,33.6,100.8,0,0.0,100.8,E-Wallet
ORD4425,2023-07-28,CUST2044,Premium,Medan,Clothing,Jeans,3,72.09,216.27,5,10.81,205.46,Credit Card
ORD2228,2023-07-28,CUST2155,Premium,Makassar,Electronics,Camera,13,1112.38,14460.94,0,0.0,14460.94,E-Wallet
ORD1238,2023-07-28,CUST1708,Regular,Makassar,Home & Living,Lamp,4,64.51,258.04,0,0.0,258.04,Cash
ORD5235,2023-07-28,CUST1752,Regular,Surabaya,Home & Living,Cookware Set,1,289.89,289.89,0,0.0,289.89,Debit Card
ORD1042,2023-07-28,CUST1567,Regular,Jakarta,Home & Living,Lamp,1,159.35,159.35,0,0.0,159.35,Debit Card
ORD2159,2023-07-29,CUST1161,Premium,Semarang,Clothing,T-Shirt,1,38.45,38.45,0,0.0,38.45,Credit Card
ORD3170,2023-07-29,CUST2203,Regular,Bandung,Clothing,Jeans,4,145.91,583.64,0,0.0,583.64,Debit Card
ORD4196,2023-07-29,CUST1030,Regular,Medan,Home & Living,Bedding Set,9,231.74,2085.66,0,0.0,2085.66,Debit Card
ORD5056,2023-07-29,CUST1062,Regular,Semarang,Sports,Yoga Mat,6,784.88,4709.28,0,0.0,4709.28,Cash
ORD1383,2023-07-30,CUST1491,Regular,Makassar,Sports,Tennis Racket,7,417.43,2922.01,0,0.0,2922.01,E-Wallet
ORD1496,2023-07-30,CUST2436,Premium,Jakarta,Electronics,Tablet,3,660.26,1980.78,5,99.04,1881.74,E-Wallet
ORD2482,2023-07-30,CUST1620,Premium,Bandung,Books,Magazine,3,39.41,118.23,0,0.0,118.23,Debit Card
ORD1751,2023-07-30,CUST1091,Regular,Semarang,Electronics,Smartwatch,9,612.0,5508.0,0,0.0,5508.0,Debit Card
ORD3699,2023-07-31,CUST1991,Premium,Makassar,Sports,Tennis Racket,4,716.51,2866.04,0,0.0,2866.04,Credit Card
ORD2659,2023-07-31,CUST1945,Premium,Makassar,Sports,Bicycle,3,378.17,1134.51,0,0.0,1134.51,E-Wallet
ORD2919,2023-07-31,CUST1339,Regular,Bandung,Books,Magazine,3,25.54,76.62,0,0.0,76.62,Debit Card
ORD2715,2023-07-31,CUST2107,Premium,Semarang,Home & Living,Blender,15,52.75,791.25,0,0.0,791.25,E-Wallet
ORD3719,2023-07-31,CUST2197,Regular,Semarang,Books,Magazine,1,33.26,33.26,0,0.0,33.26,Debit Card
ORD1410,2023-08-01,CUST1624,Regular,Jakarta,Books,Cookbook,1,28.53,28.53,0,0.0,28.53,Bank Transfer
ORD4443,2023-08-01,CUST1865,Regular,Makassar,Home & Living,Blender,10,95.29,952.9,0,0.0,952.9,E-Wallet
ORD3928,2023-08-02,CUST1447,Regular,Makassar,Sports,Bicycle,3,391.19,1173.57,0,0.0,1173.57,E-Wallet
ORD3557,2023-08-02,CUST2429,Regular,Bandung,Home & Living,Blender,1,46.75,46.75,0,0.0,46.75,Credit Card
ORD4869,2023-08-02,CUST1992,Premium,Semarang,Sports,Tennis Racket,1,536.23,536.23,10,53.62,482.61,Debit Card
ORD2696,2023-08-02,CUST1668,Regular,Jakarta,Home & Living,Vacuum Cleaner,1,253.95,253.95,0,0.0,253.95,E-Wallet
ORD1694,2023-08-03,CUST1290,Premium,Semarang,Sports,Dumbbells,1,178.97,178.97,10,17.9,161.07,Debit Card
ORD4102,2023-08-03,CUST1489,Premium,Surabaya,Sports,Bicycle,5,327.05,1635.25,10,163.53,1471.72,E-Wallet
ORD2770,2023-08-03,CUST1353,Regular,Makassar,Sports,Tennis Racket,2,525.66,1051.32,0,0.0,1051.32,Debit Card
ORD2175,2023-08-03,CUST2427,Premium,Surabaya,Books,Magazine,2,22.32,44.64,0,0.0,44.64,Credit Card
ORD3877,2023-08-03,CUST1227,Premium,Medan,Home & Living,Coffee Maker,1,109.49,109.49,5,5.47,104.02,Debit Card
ORD2282,2023-08-04,CUST2125,Premium,Bandung,Sports,Yoga Mat,2,21.09,42.18,5,2.11,40.07,Debit Card
ORD4147,2023-08-04,CUST1274,Regular,Jakarta,Sports,Bicycle,3,245.49,736.47,0,0.0,736.47,E-Wallet
ORD2867,2023-08-04,CUST1405,Premium,Bandung,Electronics,Camera,1,165.15,165.15,0,0.0,165.15,Debit Card
ORD1620,2023-08-04,CUST2171,Premium,Bandung,Books,Magazine,1,40.09,40.09,5,2.0,38.09,Debit Card
ORD2453,2023-08-04,CUST1721,Regular,Semarang,Home & Living,Cookware Set,2,169.39,338.78,0,0.0,338.78,E-Wallet
ORD2204,2023-08-04,CUST2351,Premium,Surabaya,Clothing,Backpack,2,114.32,228.64,10,22.86,205.78,Debit Card
ORD2666,2023-08-04,CUST2007,Regular,Makassar,Home & Living,Coffee Maker,1,115.76,115.76,0,0.0,115.76,Bank Transfer
ORD4406,2023-08-04,CUST1795,Premium,Jakarta,Sports,Dumbbells,4,52.17,208.68,10,20.87,187.81,Bank Transfer
ORD2644,2023-08-04,CUST2171,Regular,Medan,Sports,Sports Bottle,1,152.61,152.61,0,0.0,152.61,Credit Card
ORD1580,2023-08-04,CUST2175,Regular,Medan,Sports,Dumbbells,2,524.86,1049.72,0,0.0,1049.72,Credit Card
ORD2622,2023-08-05,CUST1638,Premium,Medan,Home & Living,Bedding Set,2,50.53,101.06,5,5.05,96.01,Credit Card
ORD2649,2023-08-05,CUST2127,Premium,Surabaya,Electronics,Headphones,3,469.56,1408.68,10,140.87,1267.81,Cash
ORD2358,2023-08-05,CUST1255,Regular,Jakarta,Clothing,Dress,1,89.46,89.46,0,0.0,89.46,Debit Card
ORD4023,2023-08-05,CUST1376,Regular,Jakarta,Electronics,Smartwatch,1,732.95,732.95,0,0.0,732.95,Credit Card
ORD1086,2023-08-06,CUST2059,Premium,Semarang,Home & Living,Vacuum Cleaner,3,118.59,355.77,5,17.79,337.98,E-Wallet
ORD5301,2023-08-06,CUST2371,VIP,Bandung,Sports,Tennis Racket,6,689.22,4135.32,10,413.53,3721.79,Credit Card
ORD1161,2023-08-06,CUST1236,Regular,Jakarta,Clothing,Backpack,3,80.1,240.3,0,0.0,240.3,E-Wallet
ORD3508,2023-08-06,CUST2101,Regular,Medan,Books,Cookbook,4,20.2,80.8,0,0.0,80.8,Credit Card
ORD3091,2023-08-06,CUST2109,Regular,Bandung,Sports,Yoga Mat,7,200.59,1404.13,0,0.0,1404.13,E-Wallet
ORD4191,2023-08-06,CUST1100,Regular,Surabaya,Sports,Sports Bottle,5,340.75,1703.75,0,0.0,1703.75,E-Wallet
ORD2248,2023-08-07,CUST2317,Regular,Medan,Electronics,Camera,6,965.21,5791.26,0,0.0,5791.26,Debit Card
ORD2840,2023-08-07,CUST2278,Premium,Semarang,Books,Business Book,1,28.81,28.81,5,1.44,27.37,Bank Transfer
ORD2966,2023-08-07,CUST2133,Regular,Medan,Clothing,Backpack,1,79.09,79.09,0,0.0,79.09,Credit Card
ORD2094,2023-08-07,CUST1378,Premium,Bandung,Clothing,Dress,1,114.17,114.17,5,5.71,108.46,Credit Card
ORD1223,2023-08-08,CUST1152,Regular,Medan,Sports,Running Shoes,1,561.3,561.3,0,0.0,561.3,Credit Card
ORD4288,2023-08-08,CUST2392,Regular,Bandung,Clothing,Jeans,5,113.95,569.75,0,0.0,569.75,Bank Transfer
ORD4957,2023-08-08,CUST2375,Regular,Bandung,Electronics,Smartphone,2,1207.58,2415.16,0,0.0,2415.16,Credit Card
ORD3834,2023-08-08,CUST1935,Regular,Jakarta,Books,Self-Help Book,2,49.97,99.94,0,0.0,99.94,Credit Card
ORD4753,2023-08-09,CUST2163,Regular,Medan,Home & Living,Cookware Set,3,190.06,570.18,0,0.0,570.18,E-Wallet
ORD4858,2023-08-09,CUST1822,Regular,Bandung,Sports,Tennis Racket,2,744.68,1489.36,0,0.0,1489.36,Credit Card
ORD3737,2023-08-09,CUST1797,Regular,Bandung,Home & Living,Bedding Set,2,243.11,486.22,0,0.0,486.22,Debit Card
ORD1521,2023-08-09,CUST2377,Premium,Jakarta,Books,Business Book,1,38.67,38.67,0,0.0,38.67,Bank Transfer
ORD2927,2023-08-09,CUST1954,Regular,Jakarta,Electronics,Smartwatch,2,1033.13,2066.26,0,0.0,2066.26,Debit Card
ORD3646,2023-08-09,CUST1904,Regular,Surabaya,Clothing,T-Shirt,7,46.01,322.07,0,0.0,322.07,Debit Card
ORD3183,2023-08-09,CUST1692,Regular,Jakarta,Sports,Tennis Racket,1,414.57,414.57,0,0.0,414.57,Credit Card
ORD2951,2023-08-10,CUST1058,Regular,Makassar,Sports,Bicycle,1,94.06,94.06,0,0.0,94.06,Bank Transfer
ORD2376,2023-08-10,CUST2417,Regular,Jakarta,Home & Living,Coffee Maker,2,272.11,544.22,0,0.0,544.22,Credit Card
ORD2576,2023-08-10,CUST2321,Regular,Jakarta,Home & Living,Blender,1,97.31,97.31,0,0.0,97.31,Debit Card
ORD3127,2023-08-10,CUST1569,Regular,Semarang,Books,Cookbook,1,14.0,14.0,0,0.0,14.0,Bank Transfer
ORD1837,2023-08-10,CUST2295,Regular,Bandung,Sports,Bicycle,1,158.89,158.89,0,0.0,158.89,E-Wallet
ORD3267,2023-08-10,CUST2075,Premium,Surabaya,Clothing,Jacket,3,98.62,295.86,5,14.79,281.07,E-Wallet
ORD2134,2023-08-11,CUST1216,Regular,Semarang,Books,Self-Help Book,3,49.7,149.1,0,0.0,149.1,Debit Card
ORD3293,2023-08-11,CUST1354,VIP,Surabaya,Sports,Sports Bottle,2,474.39,948.78,10,94.88,853.9,Debit Card
ORD1648,2023-08-11,CUST1065,VIP,Medan,Home & Living,Bedding Set,4,110.68,442.72,15,66.41,376.31,E-Wallet
ORD4390,2023-08-11,CUST2095,Premium,Medan,Clothing,Backpack,1,46.63,46.63,5,2.33,44.3,Debit Card
ORD1942,2023-08-12,CUST2208,Regular,Bandung,Clothing,T-Shirt,3,38.65,115.95,0,0.0,115.95,Credit Card
ORD2999,2023-08-12,CUST1962,Premium,Surabaya,Home & Living,Vacuum Cleaner,1,136.4,136.4,0,0.0,136.4,Debit Card
ORD2209,2023-08-12,CUST1303,Premium,Bandung,Clothing,Backpack,10,102.92,1029.2,10,102.92,926.28,Credit Card
ORD4582,2023-08-12,CUST1199,Regular,Jakarta,Electronics,Tablet,1,1429.57,1429.57,0,0.0,1429.57,Debit Card
ORD1654,2023-08-12,CUST2198,Regular,Bandung,Electronics,Smartphone,2,967.72,1935.44,0,0.0,1935.44,E-Wallet
ORD1845,2023-08-12,CUST1625,VIP,Makassar,Clothing,Jacket,2,54.93,109.86,10,10.99,98.87,Debit Card
ORD3676,2023-08-12,CUST1477,Premium,Bandung,Electronics,Smartphone,1,907.55,907.55,10,90.75,816.8,E-Wallet
ORD1425,2023-08-13,CUST2429,Regular,Surabaya,Sports,Bicycle,2,296.75,593.5,0,0.0,593.5,E-Wallet
ORD3868,2023-08-13,CUST1485,Regular,Jakarta,Home & Living,Bedding Set,1,251.93,251.93,0,0.0,251.93,Credit Card
ORD3849,2023-08-13,CUST1169,Premium,Jakarta,Clothing,Dress,1,31.03,31.03,0,0.0,31.03,Cash
ORD3465,2023-08-13,CUST1279,Regular,Jakarta,Home & Living,Bedding Set,1,100.65,100.65,0,0.0,100.65,Credit Card
ORD2201,2023-08-13,CUST1071,Regular,Semarang,Books,Magazine,1,28.23,28.23,0,0.0,28.23,E-Wallet
ORD3038,2023-08-13,CUST1819,Premium,Jakarta,Clothing,Dress,1,137.2,137.2,10,13.72,123.48,Debit Card
ORD2779,2023-08-13,CUST1043,Regular,Surabaya,Clothing,Jeans,4,74.45,297.8,0,0.0,297.8,Credit Card
ORD3298,2023-08-13,CUST1520,Regular,Jakarta,Clothing,Dress,1,54.13,54.13,0,0.0,54.13,Credit Card
ORD3510,2023-08-13,CUST1066,Regular,Jakarta,Clothing,Jacket,1,59.69,59.69,0,0.0,59.69,E-Wallet
ORD4468,2023-08-14,CUST1183,Regular,Makassar,Home & Living,Vacuum Cleaner,4,164.59,658.36,0,0.0,658.36,Debit Card
ORD3112,2023-08-14,CUST2130,Premium,Surabaya,Books,Business Book,1,10.69,10.69,5,0.53,10.16,Credit Card
ORD5203,2023-08-14,CUST1335,VIP,Medan,Clothing,Jeans,7,89.35,625.45,10,62.55,562.9,Debit Card
ORD4212,2023-08-14,CUST1351,VIP,Semarang,Books,Fiction Novel,1,28.01,28.01,10,2.8,25.21,Cash
ORD4377,2023-08-15,CUST1456,Regular,Makassar,Clothing,Sneakers,1,122.3,122.3,0,0.0,122.3,Debit Card
ORD3621,2023-08-15,CUST1811,Premium,Jakarta,Home & Living,Cookware Set,5,95.78,478.9,5,23.95,454.95,E-Wallet
ORD3123,2023-08-15,CUST1838,Regular,Jakarta,Clothing,Jeans,2,65.07,130.14,0,0.0,130.14,Bank Transfer
ORD1685,2023-08-15,CUST1185,VIP,Medan,Clothing,T-Shirt,2,105.94,211.88,20,42.38,169.5,E-Wallet
ORD1469,2023-08-15,CUST2398,Regular,Makassar,Clothing,Backpack,7,42.91,300.37,0,0.0,300.37,Credit Card
ORD1176,2023-08-15,CUST1716,Regular,Makassar,Home & Living,Blender,3,46.0,138.0,0,0.0,138.0,Debit Card
ORD1686,2023-08-16,CUST2171,Regular,Surabaya,Books,Cookbook,2,41.45,82.9,0,0.0,82.9,Credit Card
ORD3329,2023-08-16,CUST1831,Regular,Jakarta,Home & Living,Coffee Maker,1,93.67,93.67,0,0.0,93.67,Debit Card
ORD1049,2023-08-16,CUST1817,Regular,Surabaya,Clothing,Dress,1,62.2,62.2,0,0.0,62.2,E-Wallet
ORD3282,2023-08-16,CUST1307,Premium,Medan,Books,Self-Help Book,2,45.95,91.9,5,4.6,87.3,E-Wallet
ORD4232,2023-08-16,CUST2043,Regular,Bandung,Sports,Running Shoes,1,574.51,574.51,0,0.0,574.51,Debit Card
ORD4905,2023-08-17,CUST1336,Regular,Makassar,Clothing,Jacket,2,97.46,194.92,0,0.0,194.92,Bank Transfer
ORD4306,2023-08-18,CUST1060,Premium,Semarang,Sports,Yoga Mat,1,99.17,99.17,10,9.92,89.25,Debit Card
ORD1880,2023-08-18,CUST2340,VIP,Bandung,Electronics,Laptop,1,273.33,273.33,20,54.67,218.66,Debit Card
ORD2360,2023-08-18,CUST1850,Regular,Makassar,Sports,Running Shoes,5,228.74,1143.7,0,0.0,1143.7,Bank Transfer
ORD1076,2023-08-18,CUST2273,VIP,Jakarta,Electronics,Camera,3,108.37,325.11,10,32.51,292.6,Bank Transfer
ORD4963,2023-08-18,CUST1210,Regular,Makassar,Home & Living,Coffee Maker,2,127.38,254.76,0,0.0,254.76,Bank Transfer
ORD3238,2023-08-18,CUST1750,VIP,Jakarta,Home & Living,Vacuum Cleaner,1,210.32,210.32,20,42.06,168.26,Bank Transfer
ORD5122,2023-08-18,CUST2146,VIP,Surabaya,Electronics,Smartwatch,3,173.31,519.93,10,51.99,467.94,Bank Transfer
ORD5223,2023-08-18,CUST2358,Regular,Makassar,Sports,Running Shoes,4,754.81,3019.24,0,0.0,3019.24,E-Wallet
ORD4316,2023-08-18,CUST1221,Regular,Jakarta,Clothing,Jacket,2,44.79,89.58,0,0.0,89.58,Cash
ORD4129,2023-08-19,CUST2220,Premium,Jakarta,Sports,Yoga Mat,4,117.0,468.0,0,0.0,468.0,E-Wallet
ORD3506,2023-08-19,CUST1322,Regular,Medan,Electronics,Laptop,4,619.31,2477.24,0,0.0,2477.24,Bank Transfer
ORD2969,2023-08-19,CUST1809,Regular,Medan,Home & Living,Bedding Set,1,41.41,41.41,0,0.0,41.41,Debit Card
ORD5214,2023-08-19,CUST2034,Regular,Makassar,Clothing,Sneakers,3,84.07,252.21,0,0.0,252.21,E-Wallet
ORD1439,2023-08-19,CUST1215,Regular,Jakarta,Clothing,Dress,1,24.95,24.95,0,0.0,24.95,Debit Card
ORD1904,2023-08-20,CUST1975,Regular,Medan,Sports,Bicycle,2,246.66,493.32,0,0.0,493.32,Credit Card
ORD5143,2023-08-20,CUST1777,Regular,Semarang,Clothing,Dress,4,146.63,586.52,0,0.0,586.52,Debit Card
ORD2941,2023-08-20,CUST2015,Premium,Surabaya,Books,Business Book,1,43.37,43.37,10,4.34,39.03,E-Wallet
ORD2077,2023-08-20,CUST2283,Regular,Surabaya,Books,Fiction Novel,3,46.68,140.04,0,0.0,140.04,Debit Card
ORD1605,2023-08-20,CUST1834,Regular,Medan,Sports,Dumbbells,2,374.71,749.42,0,0.0,749.42,Credit Card
ORD3564,2023-08-20,CUST1250,Regular,Jakarta,Electronics,Camera,2,1360.32,2720.64,0,0.0,2720.64,E-Wallet
ORD5039,2023-08-21,CUST1710,VIP,Bandung,Books,Biography,2,17.82,35.64,20,7.13,28.51,Debit Card
ORD1862,2023-08-21,CUST1341,Regular,Jakarta,Books,Cookbook,2,48.83,97.66,0,0.0,97.66,Credit Card
ORD3575,2023-08-21,CUST2422,Premium,Surabaya,Sports,Sports Bottle,3,637.57,1912.71,10,191.27,1721.44,Bank Transfer
ORD1704,2023-08-21,CUST2111,VIP,Medan,Books,Business Book,1,32.92,32.92,20,6.58,26.34,Debit Card
ORD4172,2023-08-22,CUST2432,Regular,Jakarta,Home & Living,Coffee Maker,1,26.12,26.12,0,0.0,26.12,Debit Card
ORD2705,2023-08-22,CUST1048,VIP,Makassar,Books,Cookbook,1,23.32,23.32,15,3.5,19.82,Credit Card
ORD1630,2023-08-22,CUST1556,Regular,Makassar,Home & Living,Vacuum Cleaner,3,204.58,613.74,0,0.0,613.74,E-Wallet
ORD2677,2023-08-22,CUST1556,Premium,Medan,Clothing,Jacket,2,104.67,209.34,5,10.47,198.87,Debit Card
